id,title,contentType,exposureDate,viewCnt,thumbnail,vodTime,symptom_category,symptom_code
23409,"갤럭시S9, S9+, 카메라의 AR 이모지(마이 이모지)는 무엇인가요?",일반,2018-10-12 15:40:46,35385,,,카메라/갤러리,756
23330,"갤럭시S9, S9+, 카메라의 AR 이모지(라이브 스티커)는 무엇인가요?",일반,2018-10-12 15:40:46,11558,,,카메라/갤러리,756
23565,"갤럭시S9, S9+, 카메라 촬영 모드 추가는 어떻게 하나요?",일반,2018-10-12 15:40:46,9212,,,카메라/갤러리,756
23571,"갤럭시S9, S9+, 슈퍼 슬로우 모션 모드가 궁금해요",일반,2018-10-12 15:40:45,63705,,,카메라/갤러리,756
23691,"갤러리에서 일부 사진, 동영상이 보이지 않아요?",일반,2018-10-12 15:40:27,115476,,,카메라/갤러리,756
23837,"갤럭시 노트9, S펜으로 사진 촬영이 안돼요",일반,2018-09-17 13:22:42,25136,,,카메라/갤러리,756
23510,"갤럭시 노트9, 인텔리전트 카메라는 후면 카메라에만 지원하나요?",일반,2018-08-22 16:42:08,5365,,,카메라/갤러리,756
23792,"갤럭시 노트9, 마이 이모지 스티커로 재미있는 대화도 할 수 있나요?",일반,2018-08-22 16:38:41,11273,,,카메라/갤러리,756
23599,"갤럭시 노트9, 슈퍼 슬로우 모션 기능이 궁금합니다.",일반,2018-08-22 16:38:08,14506,,,카메라/갤러리,756
23616,"갤럭시 노트9, 듀얼(Dual) 조리개는 어떤 특징이 있나요?",일반,2018-08-22 16:37:57,3728,,,카메라/갤러리,756
23791,"갤럭시 노트9, 재촬영 상황을 알려주는 촬영 시 보완점 알림 기능이 있나요?",일반,2018-08-22 16:37:43,3618,,,카메라/갤러리,756
23790,"갤럭시 노트9, 장면별 최적 촬영 기능 사용 방법이 궁금해요.",일반,2018-08-22 16:37:07,7850,,,카메라/갤러리,756
23891,"갤럭시S8, 갤러리에 아이콘 표시가 어떤 의미인가요?",일반,2018-07-26 14:20:10,8322,,,카메라/갤러리,756
23747,"갤럭시S9, S9+, Intelligent Scan(인텔리전트 스캔) 이란 무엇인가요?",일반,2018-07-05 11:35:37,18671,,,카메라/갤러리,756
23471,"갤럭시 노트8, 카메라 기능 중 라이브 포커스 특징은 무엇인가요?",일반,2017-10-10 15:34:15,13656,,,카메라/갤러리,756
23405,"갤럭시 A7(2017년), 스토리 및 이미지 추천 기능이 궁금해요.",일반,2017-07-13 13:31:08,3287,,,카메라/갤러리,756
23900,"갤럭시S8, S8+, 잠금 화면에서 홈 버튼 두번 눌러 실행되었던 카메라 빠른 실행이 안됩니다.",일반,2017-04-20 15:04:55,23760,,,카메라/갤러리,756
23927,"갤럭시A5 2017, 카메라 촬영 시 화면에 카메라 버튼이 표시됩니다.",일반,2017-01-26 13:14:32,7182,,,카메라/갤러리,756
1332622,"갤럭시, 스크린 프로텍터(디스플레이 보호 필름)부착 서비스 안내",일반,2026-02-27 00:00:00,134167,,,디스플레이,743
4614380,"갤럭시 S26 울트라, 프라이버시 디스플레이 기능 사용 방법",일반,2026-02-27 00:00:00,32789,,,디스플레이,743
4614496,"갤럭시 S26 시리즈, AR 보호필름 부착 방법이 궁금합니다.",일반,2026-02-26 00:00:00,16787,,,디스플레이,743
1493916,"갤럭시 Z 플립5/ Z 플립6/ Z 플립7, 커버 화면 설정하기",일반,2026-02-25 00:00:00,90646,,,디스플레이,743
4600179,갤럭시 Z 플립5/6/7 커버 화면에서 배터리 잔량 확인 방법,일반,2026-02-04 15:41:16,967,,,디스플레이,743
4498566,갤럭시 Z 트라이폴드에서 삼성 덱스(Samsung DeX) 사용하기,일반,2025-12-05 13:55:48,3620,,,디스플레이,743
40444,"갤럭시, 화면 밝기가 자동으로 바뀝니다.",일반,2025-10-13 00:00:00,145009,,,디스플레이,743
4063037,"갤럭시 Z 폴드7, Z 플립7, Z 플립7 FE 정품 보호필름 1회 무료 부착 서비스 안내",일반,2025-07-22 11:32:04,28967,,,디스플레이,743
4048118,"갤럭시 Z 플립7, 커버 화면 AR 보호필름 부착 방법이 궁금합니다.",동영상,2025-07-14 11:42:42,20017,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202508/28/c3f06c4a-432e-4518-a9ac-ab575011a3db.png', 'fileName': '[B7] 보호필름 부착방법 썸네일.png', 'fileSize': 931732, 'dataStorePath': 'hpFaq/thumbnail/202508/28/c3f06c4a-432e-4518-a9ac-ab575011a3db.png/[B7] 보호필름 부착방법 썸네일.png'}",02:07,디스플레이,743
4041514,"갤럭시 Z 폴드7, 커버 화면 AR 보호필름 부착 방법이 궁금합니다.",동영상,2025-07-11 17:37:26,23829,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202507/14/43ca1480-16c4-4cfc-b292-71664438c994.png', 'fileName': '[Q7] 보호필름 부착방법 썸네일.png', 'fileSize': 1002537, 'dataStorePath': 'hpFaq/thumbnail/202507/14/43ca1480-16c4-4cfc-b292-71664438c994.png/[Q7] 보호필름 부착방법 썸네일.png'}",02:16,디스플레이,743
40659,갤럭시 화면 회전 기능 사용 방법이 궁금합니다.,일반,2025-05-23 00:00:00,169610,,,디스플레이,743
874574,"갤럭시, 내 파일에서 폴더 생성 및 이동 방법이 궁금합니다.",일반,2025-05-15 00:00:00,46184,,,디스플레이,743
39293,"갤럭시, 부드러운 모션 및 화면 전환하는 방법이 궁금합니다.",일반,2025-04-25 00:00:00,78089,,,디스플레이,743
40539,"갤럭시, 화면이 흑백으로 보이거나 색상이 반전되어 보입니다.",일반,2025-04-17 00:00:00,232574,,,디스플레이,743
1852870,"갤럭시, 스와이프 제스처 설정 방법",일반,2025-02-01 00:00:00,153159,,,디스플레이,743
1851979,"갤럭시 S24, S25 시리즈, 보호필름 부착 방법이 궁금합니다.",동영상,2025-01-23 00:00:00,92915,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202501/23/113b649c-aa96-4a5b-b5bd-b54bc53f1d2d.png', 'fileName': '수정_S24, S25 시리즈 보호 필름 부착 방법 썸네일 .png', 'fileSize': 1126884, 'dataStorePath': 'hpFaq/thumbnail/202501/23/113b649c-aa96-4a5b-b5bd-b54bc53f1d2d.png/수정_S24, S25 시리즈 보호 필름 부착 방법 썸네일 .png'}",02:04,디스플레이,743
615123,디스플레이가 정상 작동하지 않아요,일반,2025-01-20 00:00:00,24479,,,디스플레이,743
1548881,"갤럭시 Z 플립5, Z 플립6 커버 화면 보호필름 부착 방법이 궁금합니다.",동영상,2024-07-11 00:00:00,42600,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202407/11/8f90b098-42c2-4342-a3c7-fd69350d5355.png', 'fileName': '1. 메인 이미지.png', 'fileSize': 305852, 'dataStorePath': 'hpFaq/thumbnail/202407/11/8f90b098-42c2-4342-a3c7-fd69350d5355.png/1. 메인 이미지.png'}",1:54,디스플레이,743
1549020,"갤럭시 Z 폴드5, Z 폴드6 커버 화면 보호필름 부착 방법이 궁금합니다.",동영상,2024-07-11 00:00:00,32209,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202407/11/547712b0-7fd9-43fc-a112-1034c51e45aa.png', 'fileName': 'Q5_Front-Protection-Film_HowTo_Thumbnail_Horizontal.png', 'fileSize': 422042, 'dataStorePath': 'hpFaq/thumbnail/202407/11/547712b0-7fd9-43fc-a112-1034c51e45aa.png/Q5_Front-Protection-Film_HowTo_Thumbnail_Horizontal.png'}",1:56,디스플레이,743
1069264,"갤럭시, Z 폴드4, Z 폴드5, Z 폴드6에 적용된 UDC가 궁금합니다.",일반,2024-07-11 00:00:00,24275,,,디스플레이,743
2460536,(Shorts) 화면 자동 꺼짐 시간을 변경해 보아요.,동영상,2024-07-09 09:25:47,15970,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202407/09/0f3dfb34-d6da-4260-b5e3-41894030d92b.png', 'fileName': '토당토당 썹네일.png', 'fileSize': 756198, 'dataStorePath': 'hpFaq/thumbnail/202407/09/0f3dfb34-d6da-4260-b5e3-41894030d92b.png/토당토당 썹네일.png'}",00:59,디스플레이,743
2012623,"갤럭시 One UI 6.1, Always On Display(AOD) 자주 묻는 질문 안내",일반,2024-04-09 18:14:58,57067,,,디스플레이,743
1942055,"갤럭시 S24, 이전 모델(갤럭시 S23)과 비교하면 밝기와 색감이 선명하지 않습니다.",일반,2024-03-07 15:22:25,14991,,,디스플레이,743
1928366,"갤럭시 S24 시리즈, 새로워진 Always On Display(AOD)를 사용해보세요.",일반,2024-03-06 11:23:58,27988,,,디스플레이,743
40583,"갤럭시, 화면 캡처 방법 및 저장 경로가 궁금합니다.",일반,2024-02-01 00:00:00,471793,,,디스플레이,743
1855342,"갤럭시 S24 Ultra, S펜 사용(활용) 및 설정 방법이 궁금합니다. 다른 S펜 제품은 사용(호환)이 가능한가요?",일반,2024-01-31 18:38:30,72037,,,디스플레이,743
614695,"갤럭시, 기기가 깨지고 화면에 금이 갔어요.",일반,2024-01-27 00:00:00,210388,,,디스플레이,743
1848012,"갤럭시 S24, 자가진단 방법을 활용한 나의 갤럭시 점검하기",일반,2024-01-18 00:00:00,15676,,,디스플레이,743
38700,"갤럭시, AOD 사용 방법이 궁금합니다.",일반,2023-11-15 00:00:00,170457,,,디스플레이,743
25072,"갤럭시, 화면 자동 꺼짐 시간이 자동으로 변경됩니다.",일반,2023-11-01 00:00:00,121184,,,디스플레이,743
1599152,"(Shorts) 갤럭시 Z 플립5, 커버 화면 위젯 활용하기",동영상,2023-10-04 14:46:22,5358,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202310/04/c56e5466-b4ab-46a5-9e08-1609fee87ede.png', 'fileName': '3. 쏭자매 썸네일_0921.png', 'fileSize': 541955, 'dataStorePath': 'hpFaq/thumbnail/202310/04/c56e5466-b4ab-46a5-9e08-1609fee87ede.png/3. 쏭자매 썸네일_0921.png'}",01:00,디스플레이,743
1577024,"갤럭시 Z 플립5, 커버화면 Good Lock(굿락) 런처 위젯에서 사용하던 앱이 보이지 않습니다.",일반,2023-09-01 11:51:14,5245,,,디스플레이,743
1577020,"갤럭시 Z 플립5, 접은 상태에서 커버 화면의 왼쪽 중간 부위에 빨간 점이 보입니다.",일반,2023-09-01 11:35:15,16609,,,디스플레이,743
1524174,"갤럭시  Z 폴드5, Z 플립5 정품 보호필름 1회 무료 부착 서비스 안내",일반,2023-08-02 10:27:11,85887,,,디스플레이,743
1430516,(Shorts) 갤럭시 화면 터치가 잘 안돼요.,동영상,2023-06-08 16:03:42,10808,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202306/08/75f8f98d-acf2-4628-9bf3-720f5ed0de9f.png', 'fileName': '토당토당1.png', 'fileSize': 158422, 'dataStorePath': 'hpFaq/thumbnail/202306/08/75f8f98d-acf2-4628-9bf3-720f5ed0de9f.png/토당토당1.png'}",01:00,디스플레이,743
1399036,갤럭시 스마트폰 고객 자가수리가 궁금합니다.,일반,2023-05-30 10:35:19,37856,,,디스플레이,743
1324344,"갤럭시, 화면 색감(색상)이 이상합니다.",일반,2023-02-20 00:00:00,133517,,,디스플레이,743
1316689,"갤럭시 S23 시리즈, 보호필름 부착 방법이 궁금합니다.",동영상,2023-02-10 00:00:00,69729,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202302/10/8cc43ed6-bae4-4f61-b6b7-48e382f14ddd.png', 'fileName': '썸네일.png', 'fileSize': 19905, 'dataStorePath': 'hpFaq/thumbnail/202302/10/8cc43ed6-bae4-4f61-b6b7-48e382f14ddd.png/썸네일.png'}",02:26,디스플레이,743
39134,"갤럭시, 배경화면 및 테마 변경 방법이 궁금합니다.",일반,2023-01-01 00:00:00,235514,,,디스플레이,743
39271,"화면 녹화 방법, 녹화된 동영상 저장 경로가 궁금합니다.",일반,2022-10-31 00:00:00,49219,,,디스플레이,743
1097154,"갤럭시 Z 폴드4/ Z 플립4, 알림창이 자동으로 내려옵니다.",일반,2022-09-07 00:00:00,6108,,,디스플레이,743
1072777,갤럭시 Z폴드4 태스크바 사용 방법이 궁금합니다.,일반,2022-08-31 00:00:00,52108,,,디스플레이,743
1083467,"갤럭시 Z 플립4, 화면 캡처 방법이 궁금합니다.",일반,2022-08-23 00:00:00,71309,,,디스플레이,743
1083481,"갤럭시 Z 플립4, 동영상 밝기 기능이란 무엇인가요?",일반,2022-08-22 00:00:00,7272,,,디스플레이,743
1080538,"갤럭시 Z 폴드4 5G, 커버 화면 보호필름 부착 방법이 궁금합니다.",동영상,2022-08-19 11:19:38,22589,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202208/19/0109364b-bed8-4286-a63d-a602ebd280ce.png', 'fileName': 'galaxy-z-fold4.png', 'fileSize': 184271, 'dataStorePath': 'hpFaq/thumbnail/202208/19/0109364b-bed8-4286-a63d-a602ebd280ce.png/galaxy-z-fold4.png'}",01:24,디스플레이,743
1065953,"갤럭시 버디2, 화면 캡처 방법이 궁금합니다.",일반,2022-08-08 00:00:00,25391,,,디스플레이,743
1009275,앱 화면 비율 조절 및 카메라 영역 감추는 방법이 궁금해요,일반,2022-06-23 13:35:13,51283,,,디스플레이,743
896394,플렉스 모드 사용 방법 및 지원 모델이 궁금합니다.,일반,2022-05-10 14:05:05,8153,,,디스플레이,743
819594,엣지라이팅 사용 방법이 궁금합니다.,일반,2022-04-20 14:26:45,15510,,,디스플레이,743
165627,갤럭시 디바이스 화면 녹화 및 캡처 방법,일반,2022-04-01 00:00:00,601162,,,디스플레이,743
688871,"갤럭시 Z 플립, Z 폴드 시리즈,  화면에 줄 또는 기포가 생겼어요.",일반,2022-03-08 00:00:00,54777,,,디스플레이,743
655239,"갤럭시 S22, 앱 캐스트 기능이 궁금합니다",일반,2022-02-22 00:00:00,15219,,,디스플레이,743
645744,"갤럭시 S22, 보호필름 부착 방법이 궁금합니다. ",동영상,2022-02-18 00:00:00,98029,"{'handler': 'default', 'contentType': 'image/jpeg', 'storePath': 'hpFaq/thumbnail/202202/17/7576f698-b6a8-4aee-bdaa-90f255593c17.jpg', 'fileName': 'Youtube-SUM.jpg', 'fileSize': 38481, 'dataStorePath': 'hpFaq/thumbnail/202202/17/7576f698-b6a8-4aee-bdaa-90f255593c17.jpg/Youtube-SUM.jpg'}",01:04,디스플레이,743
40340,홈 화면 편집 및 삼성 프리(데일리) 화면 삭제 방법이 궁금합니다.,일반,2022-01-26 00:00:00,43643,,,디스플레이,743
40631,내비게이션 바 설정 방법이 궁금해요.,일반,2022-01-26 00:00:00,237196,,,디스플레이,743
595528,"갤럭시 엑스커버 5, 화면 캡처 방법이 궁금합니다.",일반,2022-01-14 16:59:06,13368,,,디스플레이,743
38765, 통화중 버튼을 누르면 화면이 꺼져요.,일반,2022-01-11 00:00:00,4652,,,디스플레이,743
38767,"갤럭시 엣지 스크린, 피플 엣지, 앱스 엣지, 스마트 셀렉트 사용 방법이 궁금합니다.",일반,2022-01-05 00:00:00,47323,,,디스플레이,743
399752,"갤럭시 와이드5, 스크린 캡처 방법이 궁금합니다.",일반,2021-10-05 15:13:59,26941,,,디스플레이,743
393034,갤럭시 Z 플립3 5G 커버 화면 사용 방법,일반,2021-09-30 13:47:08,121035,,,디스플레이,743
367615,"갤럭시 Z플립3, 주머니에 넣고 꺼내면 화면이 켜져 있습니다",일반,2021-09-15 13:41:42,6677,,,디스플레이,743
337370,"갤럭시 Z 폴드3, 멀티윈도우 사용방법이 궁금합니다.",일반,2021-08-26 11:30:39,93670,,,디스플레이,743
335719,"갤럭시 Z 폴드3, 화면 캡처 방법이 궁금합니다.",일반,2021-08-25 13:52:31,39689,,,디스플레이,743
335660,"갤럭시 Z 플립3, 커버 화면 시계 및 배경화면 변경하는 방법이 궁금합니다.",일반,2021-08-25 13:05:40,90410,,,디스플레이,743
335654,"갤럭시 Z 플립3, 화면 캡처 방법이 궁금합니다.",일반,2021-08-25 13:00:41,197382,,,디스플레이,743
335537,갤럭시 Z 폴드3에 테마 적용 시 화면이 비정상적으로 보입니다.,일반,2021-08-25 10:56:17,4817,,,디스플레이,743
334515,"갤럭시 Z 플립3, 플렉스 모드로 구글, 인스타그램을 실행할 수 있나요?",일반,2021-08-24 18:45:29,6908,,,디스플레이,743
334351,갤럭시 Z 폴드3 사용 중 화면을 펼치거나 닫아도 계속 이어서 사용할 수 있나요?,일반,2021-08-24 16:36:43,41846,,,디스플레이,743
334103," 갤럭시 Z 폴드3/Z 플립3, 폴딩 테스트 기준이 궁금합니다.",일반,2021-08-24 13:53:35,8954,,,디스플레이,743
317781,"갤럭시 Z 플립3, 블루라이트 필터 해제가 되지 않아요.",일반,2021-08-13 15:43:31,9852,,,디스플레이,743
317743,"갤럭시 Z 플립3, 화면 밝기 최적화 기능을 지원하나요?",일반,2021-08-13 15:06:31,32217,,,디스플레이,743
313076,다이내믹 잠금 화면 해제 방법,일반,2021-08-10 10:45:59,13794,,,디스플레이,743
95361,"갤럭시 A42 5G, 화면 캡처 방법이 궁금합니다.",일반,2021-03-10 18:49:31,20622,,,디스플레이,743
39056,"갤럭시 S21/S21+/S21 Ultra, 블루라이트 필터 메뉴가 안보입니다.",일반,2021-01-28 00:00:00,26234,,,디스플레이,743
39053,"갤럭시 S21/S21+/S21 Ultra, 전화 발신 시 화면 위쪽에 빛이 깜빡입니다.",일반,2021-01-28 00:00:00,8013,,,디스플레이,743
42429,"안드로이드 11 OS, 업데이트 후 Edge lighting 기능을 찾을 수 없습니다.",일반,2020-12-11 16:35:42,15297,,,디스플레이,743
42394,멀티윈도우 분할 화면의 창 크기 조절방법이 궁금해요.,동영상,2020-11-23 09:59:03,5641,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/76cdeed7-6156-4500-b150-92c1efd3dcbf.png', 'fileName': '11.png', 'fileSize': 154924, 'dataStorePath': 'hpFaq/thumbnail/202103/08/76cdeed7-6156-4500-b150-92c1efd3dcbf.png/11.png'}",00:34,디스플레이,743
42395,멀티윈도우 팝업 화면으로 앱 보는 방법을 확인해 보세요.,동영상,2020-11-23 09:54:56,18076,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/08/61440ee6-a377-4844-8f4a-7097d52a9161.png', 'fileName': '10.png', 'fileSize': 97251, 'dataStorePath': 'hpFaq/thumbnail/202103/08/61440ee6-a377-4844-8f4a-7097d52a9161.png/10.png'}",01:00,디스플레이,743
42393,멀티 윈도우 Edge 패널에 앱을 조합하여 추가해 보세요.,동영상,2020-11-19 17:32:44,4778,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/05/6c37afa6-0909-4fbd-8620-7bcb55ee2252.png', 'fileName': '09.png', 'fileSize': 97373, 'dataStorePath': 'hpFaq/thumbnail/202103/05/6c37afa6-0909-4fbd-8620-7bcb55ee2252.png/09.png'}",00:47,디스플레이,743
42392,Edge 패널에서 멀티 윈도우를 실행해 보세요.,동영상,2020-11-19 17:29:36,2562,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/05/f5dff109-bd9d-4fc2-a823-de03930726e6.png', 'fileName': '08.png', 'fileSize': 108027, 'dataStorePath': 'hpFaq/thumbnail/202103/05/f5dff109-bd9d-4fc2-a823-de03930726e6.png/08.png'}",00:42,디스플레이,743
42391,멀티윈도우 분할 화면을 사용해 보세요.,동영상,2020-11-19 17:28:25,117212,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202103/05/368b8ecf-43c0-4779-bf5a-4caaf2942116.png', 'fileName': '07.png', 'fileSize': 86868, 'dataStorePath': 'hpFaq/thumbnail/202103/05/368b8ecf-43c0-4779-bf5a-4caaf2942116.png/07.png'}",01:09,디스플레이,743
26266,"갤럭시 Z 폴드2, 플렉스 모드에서 모든 앱을 사용할 수 있나요?",일반,2020-10-13 17:00:53,8611,,,디스플레이,743
26267,"갤럭시 Z 폴드2, 플렉스 모드의 장점은 어떤게 있나요?",일반,2020-09-18 16:02:55,4343,,,디스플레이,743
26136,"갤럭시 노트20 / 노트20 Ultra, 다크모드 설정 방법이 궁금합니다.",일반,2020-08-14 10:33:30,9555,,,디스플레이,743
26145,"갤럭시 노트20 / 노트20 Ultra, 화면 하단 일부 영역이 터치가 되지 않습니다. ",일반,2020-08-14 10:00:14,6995,,,디스플레이,743
26119,갤럭시 노트20 Ultra의 부드럽고 빠른 디스플레이를 사용하고 싶어요,일반,2020-08-10 10:14:58,13451,,,디스플레이,743
26082,화면 전체가 흑백으로 보입니다.,일반,2020-07-24 09:57:42,87074,,,디스플레이,743
25666,"갤럭시S20, 높은 화면 재생률, 일반 화면 재생 전환률로 전환시 화면 색감이 다르게 보입니다.",일반,2020-07-13 17:25:55,9693,,,디스플레이,743
26335,"갤럭시 Z 플립, 노래 들을 때 커버화면에 음표 모양이 어느순간 뜨지 않아요.",일반,2020-07-03 17:33:05,18198,,,디스플레이,743
25860,"갤럭시A31, AOD 설정했으나, 잠금화면에 AOD가 표시되지 않습니다. ",일반,2020-05-18 17:18:39,12266,,,디스플레이,743
25751,갤럭시 Z 플립 커버 화면 사용하는 방법이 궁금해요.,일반,2020-04-28 17:59:08,142556,,,디스플레이,743
25765,갤럭시 S20 |  S20+ | S20 Ultra의 다양한 화면 재생률 옵션으로 선명하고 부드러운 디스플레이를 느껴보세요.,일반,2020-04-22 16:25:13,8501,,,디스플레이,743
38998,화면이 검게 보이거나 무지개 색으로 보입니다.,일반,2020-04-13 00:00:00,349570,,,디스플레이,743
24999,"갤럭시S9, 화면을 보고 있는데, 일정 시간이 되면 자꾸 꺼져요.",일반,2020-02-11 16:30:35,40403,,,디스플레이,743
40620,화면 조명이 빨리 꺼지거나 화면이 안꺼져요.,일반,2020-01-06 00:00:00,31749,,,디스플레이,743
25377,"갤럭시 폴드, 디스플레이가 궁금합니다.",일반,2019-09-27 11:39:25,8436,,,디스플레이,743
26338,"갤럭시A50, 인피니티- U 디스플레이의 장점은 무엇인가요? ",일반,2019-06-21 14:35:44,2571,,,디스플레이,743
23468,"갤럭시A10, 인피니티- V 디스플레이란 무엇인가요?",일반,2019-05-31 17:20:55,3556,,,디스플레이,743
23850,갤럭시S10+ 전화 발신 시 오른쪽 상단 불빛이 나타나요.,일반,2019-04-12 19:26:30,8827,,,디스플레이,743
26355,AMOLED 디스플레이 사용 안내,일반,2019-02-21 13:47:08,10708,,,디스플레이,743
24998,디스플레이 파손 수리 후 영수증(명세서) 발행 및 보험 청구 방법 안내.,일반,2014-08-04 16:38:09,136227,,,디스플레이,743
40898,"갤럭시, 알람이 설정한 시간에 안 울려요.",일반,2026-03-12 00:00:00,104020,,,애플리케이션,750
2453371,"갤럭시 AI, 크리에이티브 스튜디오(그리기 어시스트) 사용 방법",일반,2026-02-27 00:00:00,96255,,,애플리케이션,750
1856524,"갤럭시 AI, 노트 어시스트 사용 방법",일반,2026-02-27 00:00:00,100183,,,애플리케이션,750
1847913,갤럭시 AI 브라우징 어시스트 사용 방법,일반,2026-02-27 00:00:00,67349,,,애플리케이션,750
3189581,"갤럭시, 나우 브리프(Now brief) 설정 및 사용 방법",일반,2026-02-27 00:00:00,57610,,,애플리케이션,750
4036399,"갤럭시, 오디오 지우개 기능 사용 방법",일반,2026-02-26 00:00:00,15632,,,애플리케이션,750
4613195,"갤럭시 S26 시리즈, 가족 기기 공유 사용 방법",일반,2026-02-26 00:00:00,945,,,애플리케이션,750
4614296,갤럭시에서 구글 제미나이(Google Gemini) 사용하는 방법,일반,2026-02-26 00:00:00,7652,,,애플리케이션,750
4034156,갤럭시 시리즈 AI 셀렉트 사용 방법,일반,2026-02-26 00:00:00,24568,,,애플리케이션,750
1847983,"갤럭시 AI, 텍스트 변환 어시스트로 음성 녹음을 텍스트로 변환하는 방법",일반,2026-02-26 00:00:00,371682,,,애플리케이션,750
4614413,"갤럭시 S26 시리즈, 나우 넛지(Now nudge) 기능 사용 방법",일반,2026-02-26 00:00:00,6106,,,애플리케이션,750
2459658,"갤럭시 AI, 포토 어시스트를 활용한 사진 편집 방법",일반,2026-02-26 00:00:00,164616,,,애플리케이션,750
1847951,"갤럭시 AI, 서클 투 서치 검색 기능 사용 방법",일반,2026-02-26 00:00:00,295614,,,애플리케이션,750
1976645,"갤럭시 AI, 꼭 알아야 할 주요 기능 안내",일반,2026-02-26 00:00:00,292146,,,애플리케이션,750
1855192,"갤럭시 AI, 통역 앱 설정 및 사용 방법",일반,2026-02-26 00:00:00,659094,,,애플리케이션,750
2459789,"갤럭시 Z 플립5/ Z 플립6/ Z 플립7, 커버 화면에서 앱 사용 방법이 궁금합니다.",일반,2026-02-25 00:00:00,50929,,,애플리케이션,750
25203,스마트폰 사용 중인 화면을 녹화할 수 있나요?,일반,2026-02-02 00:00:00,600767,,,애플리케이션,750
4498566,갤럭시 Z 트라이폴드에서 삼성 덱스(Samsung DeX) 사용하기,일반,2025-12-05 13:55:48,3620,,,애플리케이션,750
4478937,"(Shorts) 갤럭시, 오디오 지우개 기능을 알아보아요.",동영상,2025-11-18 20:36:30,2562,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202511/18/87cf9067-a897-46a4-8aef-cf306e220b56.png', 'fileName': '쏭자매 썹네일.png', 'fileSize': 517729, 'dataStorePath': 'hpFaq/thumbnail/202511/18/87cf9067-a897-46a4-8aef-cf306e220b56.png/쏭자매 썹네일.png'}",00:58,애플리케이션,750
4478929,(Shorts) AI 셀렉트로 GIF를 만들어 보아요.,동영상,2025-11-18 20:11:59,1775,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202511/18/f6d89c3f-def1-4721-8693-578640fbd6c0.png', 'fileName': '토당토당 썹네일.png', 'fileSize': 416817, 'dataStorePath': 'hpFaq/thumbnail/202511/18/f6d89c3f-def1-4721-8693-578640fbd6c0.png/토당토당 썹네일.png'}",01:00,애플리케이션,750
36604,"갤럭시, 인터넷에서 첨부 파일을 다운로드하는 방법 및 저장 위치가 궁금합니다.",일반,2025-11-04 00:00:00,96095,,,애플리케이션,750
4036944,더 스마트해진 AI 폴더블 폰을 경험하세요.,일반,2025-07-10 00:00:00,67358,,,애플리케이션,750
39983,"갤럭시, 기본 설치된 앱 삭제 방법이 궁금합니다.",일반,2025-07-04 00:00:00,154224,,,애플리케이션,750
4022319,"갤럭시, 캘린더에 등록한 일정이 다른 기기에서 보이지 않아요(동기화가 안돼요).",일반,2025-07-03 09:10:23,10263,,,애플리케이션,750
4015573,"갤럭시, 캘린더에 등록한 일정과 할 일이 사라졌어요(안보여요).",일반,2025-06-30 15:12:28,14307,,,애플리케이션,750
40923,"갤럭시, 알람 설정 및 해제 방법이 궁금합니다.",일반,2025-06-20 00:00:00,187362,,,애플리케이션,750
3979187,갤럭시에서 Google Gemini Live(제미나이 라이브)를 사용하는 방법,동영상,2025-06-16 14:39:05,18408,"{'handler': 'default', 'contentType': 'image/png', 'storePath': 'hpFaq/thumbnail/202506/16/83aeb1be-8b9f-4658-b975-751e2cbab7d3.png', 'fileName': '썸네일4.png', 'fileSize': 177887, 'dataStorePath': 'hpFaq/thumbnail/202506/16/83aeb1be-8b9f-4658-b975-751e2cbab7d3.png/썸네일4.png'}",02:00,애플리케이션,750
354911,"갤럭시, 클립보드(복사, 붙여넣기) 사용 방법이 궁금해요.",일반,2025-06-11 00:00:00,239412,,,애플리케이션,750
39885,"갤럭시, Play 스토어 앱 업데이트 설정 및 해제 방법이 궁금합니다.",일반,2025-05-27 00:00:00,77620,,,애플리케이션,750
